City,Season,Trip_Days,Flight_Type,Distance_km,Hotel_Class,Daily_Hotel_Cost,Daily_Food_Cost,Transport_Mode,Daily_Transport_Cost,Activities_Count,Shopping_Cost,Total_Trip_Cost,Cost_Category
Kuala Lumpur,Off-Season,11,First,8354.7,Luxury,2840.55,1519.52,Rideshare,1371.27,9,16168.43,356859.26,Luxury
Kuala Lumpur,Peak,13,First,1520.6,Standard,5452.24,938.02,Rideshare,503.08,7,7399.8,294265.4,Luxury
Dubai,Off-Season,19,Economy,1330.9,Standard,5422.98,1060.05,Taxi,1245.41,6,1075.6,194251.99,Luxury
Kuala Lumpur,Winter,17,Premium Economy,2585.1,Premium,4059.63,1936.35,Public,1224.6,1,23478.02,244717.39,Luxury
Goa,Peak,15,Economy,35.0,Budget,2758.77,1033.52,Public,336.41,8,16558.55,101035.28,Luxury
Istanbul,Monsoon,16,Economy,1992.9,Premium,7577.38,999.46,Rideshare,716.45,1,24049.83,132924.75,Luxury
Goa,Winter,11,Business,11286.7,Standard,6220.6,1193.25,Private Car,1411.37,7,166.1,259965.4,Luxury
Dubai,Off-Season,1,Business,11171.8,Premium,5249.75,1609.81,Public,1131.82,4,13717.16,183678.89,Luxury
London,Holiday,7,First,6352.6,Standard,5207.55,1326.59,Taxi,1418.22,4,11743.94,469382.48,Luxury
Dubai,Off-Season,12,Premium Economy,197.4,Premium,2835.13,1979.02,Rideshare,1427.22,6,17741.33,210923.58,Luxury
Istanbul,Holiday,3,Business,8352.0,Premium,2932.17,1250.34,Private Car,1059.77,4,18524.82,121802.17,Luxury
Kuala Lumpur,Winter,4,First,1830.2,Luxury,4444.14,1089.81,Private Car,784.11,10,7160.4,177739.61,Luxury
Bangkok,Holiday,13,Economy,1514.7,Luxury,6858.44,413.86,Private Car,418.53,6,22017.1,273630.97,Luxury
Istanbul,Off-Season,13,Economy,7167.9,Standard,6129.29,636.86,Rideshare,430.02,7,6434.68,75379.34,Mid-range
London,Off-Season,13,Premium Economy,9388.3,Budget,5806.68,1548.15,Taxi,677.59,3,11478.08,239983.95,Luxury
Bangkok,Off-Season,8,Business,5003.6,Premium,4079.1,1431.63,Private Car,145.99,7,9754.43,147660.78,Luxury
Istanbul,Monsoon,11,First,1831.0,Budget,6949.87,473.85,Public,461.55,2,3162.12,104163.32,Luxury
Dubai,Monsoon,17,Economy,4097.4,Premium,6948.76,852.48,Private Car,876.87,4,1852.0,229512.62,Luxury
Istanbul,Winter,18,Premium Economy,4729.6,Luxury,1399.16,1102.07,Rideshare,605.48,7,14096.05,168629.15,Luxury
Kuala Lumpur,Monsoon,7,Economy,11067.9,Budget,4987.59,319.44,Rideshare,564.86,5,10365.76,47142.91,Mid-range
London,Peak,6,Economy,6972.8,Premium,6559.35,665.33,Public,144.83,7,19864.65,249553.08,Luxury
Kuala Lumpur,Holiday,6,Economy,2957.0,Premium,4836.46,1415.19,Rideshare,136.41,9,7253.92,97174.74,Luxury
Bangkok,Off-Season,19,Business,8768.3,Standard,6951.01,1298.93,Rideshare,1144.59,5,12250.92,301123.2,Luxury
Dubai,Winter,13,First,5560.8,Luxury,6431.42,1219.5,Rideshare,271.03,2,8841.77,800000.0,Luxury
,,6,,5040.7,,,1786.41,Private Car,303.51,2,,166091.72,Luxury
Kuala Lumpur,Peak,6,Premium Economy,1010.4,Budget,5509.89,1080.74,Public,816.48,9,17530.89,80448.65,Mid-range
London,Holiday,5,Premium Economy,8668.9,Luxury,6016.08,676.8,Taxi,1275.75,2,23564.37,351208.88,Luxury
Bangkok,Monsoon,11,Economy,1029.3,Premium,5577.9,895.32,Private Car,646.05,0,6667.1,77701.95,Mid-range
Dubai,Peak,13,First,3078.1,Budget,7747.72,1991.69,Taxi,1432.43,5,13712.84,656736.72,Luxury
London,Off-Season,1,First,6858.4,Premium,6447.88,349.84,Private Car,814.24,5,5720.55,159196.04,Luxury
Bangkok,Winter,18,Business,2589.9,Budget,6297.35,814.52,Public,169.75,0,902.05,217858.47,Luxury
Goa,Off-Season,17,Business,3952.0,Luxury,2400.94,1665.33,Rideshare,647.3,2,1304.98,282846.07,Luxury
Kuala Lumpur,Peak,17,Business,11293.1,Premium,1985.68,1402.49,Public,567.57,3,24572.85,280871.98,Luxury
Dubai,Peak,14,Business,4095.7,Standard,1556.14,1102.76,Taxi,1355.16,2,14543.38,258074.48,Luxury
London,Holiday,3,Premium Economy,5005.3,Standard,1568.76,865.45,Rideshare,587.11,8,9818.44,80531.64,Mid-range
Dubai,Monsoon,9,Premium Economy,11840.8,Budget,3352.82,1913.09,Rideshare,961.12,2,12366.4,110001.82,Luxury
Kuala Lumpur,Monsoon,1,Premium Economy,5823.9,Luxury,3890.15,1558.41,Private Car,100.78,3,14926.11,54770.71,Mid-range
Dubai,Peak,12,Economy,10369.5,Luxury,4736.88,1881.53,Public,979.77,2,9279.23,454692.57,Luxury
Dubai,Monsoon,1,Business,6163.8,Luxury,6128.09,1051.72,Rideshare,542.14,4,11118.89,152677.62,Luxury
Bangkok,Peak,3,Business,2323.2,Premium,5812.71,1745.55,Public,720.25,1,2785.84,96245.99,Luxury
Goa,Off-Season,18,Economy,4967.7,Budget,3961.7,1227.19,Rideshare,870.89,9,10929.17,119095.46,Luxury
Goa,Peak,17,First,3771.7,Standard,3660.89,1211.66,Taxi,157.33,9,1075.87,378512.14,Luxury
Goa,Holiday,20,First,7504.2,Premium,7239.02,820.64,Public,848.72,5,8674.96,800000.0,Luxury
Goa,Monsoon,11,First,6936.2,Premium,4807.2,911.28,Private Car,1204.47,6,8719.84,317098.03,Luxury
London,Peak,16,Premium Economy,7920.7,Budget,5885.75,737.37,Taxi,1323.67,6,14886.88,387950.63,Luxury
Dubai,Peak,12,Business,8859.6,Budget,6694.62,326.59,Taxi,1079.2,8,11449.54,401690.8,Luxury
Dubai,Off-Season,7,First,590.5,Premium,4822.29,1886.34,Private Car,582.58,4,13431.54,275873.32,Luxury
Istanbul,Holiday,6,Premium Economy,11436.3,Standard,1704.53,1115.08,Taxi,455.04,8,8069.09,82453.21,Mid-range
Bangkok,Off-Season,10,Economy,10967.7,Standard,4325.31,1171.71,Taxi,480.74,8,12841.04,86598.99,Mid-range
Goa,Peak,7,Premium Economy,2436.1,Premium,867.15,1861.28,Rideshare,1353.22,9,12189.16,115480.13,Luxury
Goa,Monsoon,1,Premium Economy,804.0,Premium,5567.78,331.44,Taxi,215.3,10,3482.49,29282.84,Budget
Goa,Holiday,10,Premium Economy,10516.4,Luxury,3495.05,390.51,Public,1189.46,3,17282.11,304393.92,Luxury
Bangkok,Peak,17,First,4024.2,Premium,5798.0,548.12,Private Car,1439.77,9,24431.8,749019.26,Luxury
Bangkok,Holiday,13,First,6201.9,Standard,989.98,1218.15,Public,995.58,0,19121.35,211442.07,Luxury
London,Monsoon,7,Economy,10781.2,Luxury,4003.0,1155.42,Private Car,601.44,9,6199.21,242312.16,Luxury
London,Holiday,13,Premium Economy,7803.6,Luxury,7253.8,917.99,Public,1108.88,1,17561.68,790012.23,Luxury
London,Winter,6,First,5915.8,Budget,7247.31,320.95,Private Car,1178.14,1,14966.23,312992.7,Luxury
Goa,Monsoon,5,Business,6282.8,Standard,7927.98,1061.41,Private Car,805.37,1,7101.5,87838.56,Mid-range
London,Winter,6,Economy,8631.2,Budget,5494.9,737.17,Public,1442.33,11,22452.04,138651.41,Luxury
London,Monsoon,20,Economy,2422.3,Luxury,6539.07,535.93,Taxi,73.28,6,4000.98,401752.52,Luxury
Dubai,Winter,14,Economy,474.0,Budget,5537.92,1411.07,Public,716.2,11,9056.83,182856.42,Luxury
Kuala Lumpur,Winter,9,Premium Economy,7187.9,Luxury,3595.38,423.47,Rideshare,881.98,5,1111.14,128757.19,Luxury
Bangkok,Monsoon,12,Premium Economy,6914.8,Standard,4211.84,356.76,Taxi,1153.54,10,5095.31,102713.2,Luxury
Dubai,Monsoon,9,Premium Economy,11572.6,Budget,1008.65,837.07,Public,391.25,10,21161.46,105222.89,Luxury
Istanbul,Off-Season,3,Premium Economy,1101.9,Luxury,6944.11,1292.37,Taxi,1479.65,10,2105.48,54754.32,Mid-range
Dubai,Holiday,2,Premium Economy,11559.9,Budget,6343.15,1902.21,Public,687.62,0,23149.76,93335.38,Luxury
Istanbul,Peak,8,First,9464.4,Luxury,5128.41,1431.56,Public,1096.32,0,12513.41,405613.78,Luxury
London,Monsoon,15,Business,5160.6,Budget,4614.02,1833.31,Rideshare,417.51,11,10712.75,247941.72,Luxury
Bangkok,Winter,1,First,9382.2,Budget,7197.78,689.41,Rideshare,626.44,6,13486.83,119823.23,Luxury
Istanbul,Winter,6,Economy,4351.4,Standard,5900.25,1204.67,Private Car,1048.92,6,22879.73,74577.15,Mid-range
Bangkok,Winter,7,Premium Economy,7862.4,Luxury,4223.08,1554.75,Public,792.79,0,20333.28,222531.59,Luxury
Kuala Lumpur,Off-Season,4,First,10906.5,Standard,1904.86,369.76,Public,1254.86,1,5221.02,63750.81,Mid-range
Istanbul,Peak,1,Economy,493.6,Budget,4836.99,441.55,Rideshare,1036.7,10,3818.67,25179.32,Budget
Bangkok,Holiday,10,First,6987.4,Standard,2886.96,732.94,Rideshare,652.92,3,19370.44,277701.98,Luxury
London,Winter,14,Business,8713.9,Budget,2255.16,1864.04,Public,718.69,3,22870.85,308525.05,Luxury
Dubai,Monsoon,1,First,7434.8,Standard,7250.73,214.59,Rideshare,277.12,8,4921.99,116168.64,Luxury
Kuala Lumpur,Peak,17,Economy,269.5,Budget,4319.02,1331.96,Public,888.39,7,15139.54,127518.69,Luxury
Kuala Lumpur,Monsoon,10,Business,594.7,Premium,2780.31,912.93,Rideshare,911.44,6,11165.17,91370.43,Luxury
Dubai,Monsoon,11,Economy,3555.4,Budget,7922.0,1113.48,Rideshare,851.64,0,12155.17,120728.29,Luxury
Istanbul,Winter,3,Premium Economy,1551.6,Luxury,2622.71,1593.05,Private Car,1270.69,4,14101.45,62359.09,Mid-range
Bangkok,Monsoon,4,Economy,3414.3,Budget,3345.66,1413.92,Rideshare,1370.92,7,4968.5,29450.11,Budget
Bangkok,Winter,15,Economy,1680.4,Premium,2555.3,629.64,Taxi,584.15,1,18548.06,106280.22,Luxury
Kuala Lumpur,Peak,20,Premium Economy,8336.5,Standard,3249.04,1452.33,Private Car,880.53,4,14890.91,179063.31,Luxury
Dubai,Winter,18,Premium Economy,11139.2,Luxury,2376.56,322.22,Private Car,1332.44,7,22260.66,480466.25,Luxury
Dubai,Peak,7,Premium Economy,2447.8,Standard,5202.81,723.76,Rideshare,54.67,10,16355.62,171324.09,Luxury
Dubai,Off-Season,18,Economy,7497.5,Standard,5589.46,604.79,Rideshare,916.01,4,23814.14,225352.33,Luxury
Bangkok,Monsoon,3,Premium Economy,1204.7,Premium,2176.88,1649.6,Public,603.53,0,77.97,23028.35,Budget
Goa,Monsoon,18,First,2282.2,Premium,7349.22,809.53,Taxi,674.51,11,15575.14,533430.26,Luxury
London,Holiday,16,Economy,3249.7,Luxury,6410.38,1653.58,Taxi,507.14,9,17931.41,694616.3,Luxury
Dubai,Winter,4,First,8505.2,Standard,1192.6,1905.92,Rideshare,1319.87,4,17521.06,285393.47,Luxury
Dubai,Off-Season,20,Premium Economy,7268.9,Standard,1172.47,587.73,Taxi,1283.61,6,8014.18,152932.32,Luxury
Goa,Peak,17,Economy,8990.4,Luxury,1215.17,998.73,Rideshare,824.46,5,86.65,191667.23,Luxury
Dubai,Winter,7,Economy,3115.9,Standard,5314.88,1455.43,Public,724.03,0,11330.26,110644.95,Luxury
Bangkok,Peak,9,Business,10390.5,Standard,2530.1,1412.1,Rideshare,334.89,11,12635.81,233795.79,Luxury
Kuala Lumpur,Winter,5,First,3651.0,Luxury,4833.96,1094.9,Public,387.52,0,1377.27,160994.14,Luxury
Istanbul,Winter,14,Economy,5727.1,Standard,5886.23,1333.37,Private Car,1342.26,3,1384.63,96252.34,Luxury
Goa,Winter,3,Economy,2426.2,Budget,6566.21,1759.38,Taxi,787.72,4,13868.82,58637.06,Mid-range
Bangkok,Off-Season,8,First,1513.9,Budget,7032.79,685.85,Rideshare,517.58,4,23587.29,169433.05,Luxury
Istanbul,Peak,3,First,2783.8,Luxury,7488.87,1652.98,Taxi,948.07,7,1863.06,214931.12,Luxury
Kuala Lumpur,Winter,3,First,6136.7,Standard,3712.07,1233.54,Taxi,600.58,3,2138.62,99435.33,Luxury
Istanbul,Monsoon,18,Premium Economy,8447.7,Luxury,7722.19,1371.65,Taxi,1241.37,0,16392.1,283249.97,Luxury
Istanbul,Off-Season,19,First,3727.9,Premium,1576.48,1960.53,Private Car,321.34,6,9059.6,201666.71,Luxury
Dubai,Peak,6,First,8017.8,Luxury,1879.36,658.85,Rideshare,986.54,10,5377.35,537732.36,Luxury
Goa,Holiday,19,Economy,3147.9,Luxury,1435.27,1703.08,Public,307.18,4,817.74,174728.41,Luxury
Goa,Peak,5,First,392.9,Standard,3527.18,1846.92,Rideshare,807.36,11,23893.58,239749.01,Luxury
Dubai,Monsoon,12,Premium Economy,2004.2,Premium,7422.91,1525.26,Private Car,543.56,8,4518.77,226168.91,Luxury
Kuala Lumpur,Holiday,8,Economy,6180.6,Budget,4496.39,1316.26,Private Car,1249.04,3,2262.78,57847.77,Mid-range
Kuala Lumpur,Peak,16,Business,1669.3,Standard,7695.64,808.41,Rideshare,1029.91,10,23143.86,376081.99,Luxury
Goa,Peak,16,Premium Economy,7149.4,Standard,1514.28,1547.56,Rideshare,1296.97,8,24894.78,192162.87,Luxury
London,Winter,14,Business,5134.1,Luxury,7131.01,1076.09,Taxi,339.63,3,5626.29,800000.0,Luxury
Bangkok,Holiday,7,Economy,3056.4,Premium,5306.22,820.38,Taxi,1131.75,2,8630.44,111128.53,Luxury
Bangkok,Monsoon,20,First,3931.8,Luxury,6206.2,448.99,Taxi,882.77,9,17688.9,632367.01,Luxury
,,12,,9580.1,,,1203.68,Rideshare,127.97,6,,342225.6,Luxury
London,Off-Season,15,Economy,8540.2,Standard,7273.87,752.46,Private Car,1342.64,8,12461.72,270226.45,Luxury
Istanbul,Peak,14,Premium Economy,5145.0,Budget,7251.17,1158.4,Taxi,384.51,10,9016.48,154515.47,Luxury
Goa,Monsoon,8,Business,7545.6,Standard,4610.66,586.1,Public,694.76,0,9948.16,88509.24,Mid-range
London,Peak,17,First,11940.8,Premium,7363.33,963.14,Private Car,359.09,9,14704.8,800000.0,Luxury
Kuala Lumpur,Holiday,17,First,6396.0,Standard,5586.73,1173.01,Rideshare,562.81,10,9858.21,428499.46,Luxury
London,Holiday,13,First,276.9,Premium,3692.25,1087.36,Taxi,672.86,10,1616.5,698265.64,Luxury
Istanbul,Off-Season,1,Economy,4460.4,Standard,7263.61,396.04,Public,1350.71,1,19381.52,35960.02,Mid-range
Goa,Peak,16,Premium Economy,9895.0,Premium,2707.13,1162.22,Private Car,971.08,1,1456.4,189570.98,Luxury
Goa,Off-Season,13,Business,10021.3,Budget,3124.34,1224.85,Public,1101.62,3,10912.79,136465.95,Luxury
Bangkok,Off-Season,7,Premium Economy,742.1,Luxury,6294.78,1745.79,Taxi,672.77,1,8572.07,138748.6,Luxury
Istanbul,Off-Season,2,Business,5088.5,Premium,3018.95,816.11,Public,1259.53,5,6551.02,33329.87,Mid-range
London,Winter,1,First,2817.3,Standard,6977.37,315.62,Taxi,935.86,11,18093.85,207213.51,Luxury
Goa,Winter,1,Business,1684.2,Standard,2105.92,1905.27,Private Car,954.64,7,1894.6,45048.58,Mid-range
London,Peak,20,Business,10114.5,Luxury,7960.31,998.93,Taxi,236.67,11,4485.22,800000.0,Luxury
Istanbul,Holiday,5,Business,5786.5,Budget,3733.41,217.65,Rideshare,1463.04,0,10429.39,71389.67,Mid-range
London,Off-Season,18,Premium Economy,7569.4,Budget,7505.86,219.56,Private Car,1411.78,0,11518.38,291676.75,Luxury
Bangkok,Winter,12,Business,456.0,Premium,1062.82,1107.91,Private Car,87.13,9,568.94,108519.96,Luxury
Bangkok,Peak,3,First,4094.8,Standard,4186.69,472.17,Public,160.38,11,2937.09,114978.16,Luxury
Istanbul,Winter,18,First,8243.1,Luxury,3095.6,1509.86,Public,528.67,10,11538.71,516226.18,Luxury
Bangkok,Monsoon,15,Business,4533.6,Standard,7184.5,1986.61,Private Car,217.11,9,1990.25,222424.39,Luxury
London,Monsoon,18,Premium Economy,4345.2,Budget,1065.94,1674.3,Taxi,136.58,2,14378.43,116495.6,Luxury
Dubai,Monsoon,16,Premium Economy,8728.4,Standard,2919.36,1047.69,Public,1438.55,11,5141.06,182642.08,Luxury
Bangkok,Peak,3,Premium Economy,1292.1,Standard,4454.83,545.3,Private Car,1350.37,1,6591.32,38494.64,Mid-range
Goa,Holiday,4,First,8961.0,Standard,4066.27,701.21,Public,955.0,11,3088.72,225162.26,Luxury
Dubai,Off-Season,18,Business,11061.8,Luxury,2063.18,684.29,Private Car,1016.21,0,11393.35,465115.64,Luxury
Istanbul,Monsoon,7,Business,913.9,Luxury,4692.62,1040.9,Private Car,80.38,1,17075.87,106851.27,Luxury
London,Winter,9,Premium Economy,9988.8,Luxury,3581.4,1682.2,Private Car,1110.47,7,20531.42,506395.44,Luxury
Bangkok,Monsoon,17,Economy,7338.3,Budget,1153.85,898.7,Public,563.33,6,23968.64,64143.18,Mid-range
Goa,Peak,16,Premium Economy,3025.6,Premium,3039.97,1318.46,Taxi,425.81,8,12894.48,247434.92,Luxury
Goa,Holiday,3,Business,6473.7,Premium,5239.38,552.44,Public,736.58,9,3084.23,119453.57,Luxury
,,7,,4039.8,,,1051.18,Taxi,555.16,7,,129959.49,Luxury
Istanbul,Monsoon,6,Premium Economy,11262.1,Luxury,4691.81,643.14,Public,849.2,2,24320.15,93812.99,Luxury
Dubai,Holiday,14,Premium Economy,10985.3,Budget,3007.65,1034.9,Private Car,1010.65,7,13178.57,184436.87,Luxury
Dubai,Monsoon,8,Business,3683.0,Luxury,6349.13,1621.91,Public,1491.94,2,17104.6,345125.53,Luxury
Goa,Peak,16,Premium Economy,2241.5,Premium,1540.83,1879.52,Public,788.91,5,15729.95,206979.82,Luxury
Goa,Winter,1,Economy,2476.4,Premium,3571.3,1431.58,Rideshare,986.63,7,19107.02,64332.98,Mid-range
Dubai,Peak,11,Premium Economy,2359.9,Premium,2907.09,1497.33,Public,1055.44,8,262.37,228418.44,Luxury
Goa,Winter,5,Economy,2794.7,Premium,1922.14,384.82,Public,387.56,6,16867.85,66337.48,Mid-range
Goa,Off-Season,19,Economy,4830.1,Luxury,3258.99,732.95,Taxi,1456.64,8,16103.27,249780.6,Luxury
Goa,Off-Season,1,Business,4765.0,Luxury,7151.6,1366.21,Rideshare,135.29,0,21449.6,121732.32,Luxury
Kuala Lumpur,Off-Season,13,Business,8797.8,Budget,7103.53,1990.93,Rideshare,452.58,11,8481.4,155286.86,Luxury
Bangkok,Off-Season,4,Premium Economy,11141.4,Premium,5355.95,1639.03,Rideshare,178.22,9,3997.5,82805.83,Mid-range
Bangkok,Off-Season,10,First,10828.8,Luxury,24428.76,1237.22,Public,1091.83,7,314365.80000000005,516896.73,Luxury
Dubai,Off-Season,5,Economy,8271.1,Budget,3962.21,226.39,Public,1118.35,11,3186.82,69445.65,Mid-range
Bangkok,Off-Season,1,Business,8598.4,Premium,1084.98,1652.24,Rideshare,223.83,3,18264.44,101272.37,Luxury
,,18,,3669.9,,,992.72,Taxi,863.78,11,,350382.36,Luxury
Goa,Winter,11,Business,9950.7,Budget,5247.98,295.83,Rideshare,659.05,9,14060.97,192893.47,Luxury
Istanbul,Peak,18,Business,11386.4,Standard,6599.44,955.26,Public,536.24,9,12120.68,278601.7,Luxury
Kuala Lumpur,Winter,9,Economy,7561.6,Luxury,5763.99,1897.91,Taxi,335.37,1,22772.58,187093.76,Luxury
Kuala Lumpur,Winter,16,First,1473.2,Budget,7348.69,1552.56,Taxi,1481.43,9,15051.7,401397.84,Luxury
Bangkok,Off-Season,10,Premium Economy,1736.5,Budget,2552.03,1486.38,Public,906.84,4,16938.2,65426.03,Mid-range
Istanbul,Holiday,19,Economy,6196.2,Standard,1099.75,1416.84,Taxi,1444.53,0,21536.25,97418.41,Luxury
Dubai,Holiday,7,Economy,10514.9,Budget,3116.11,1282.29,Taxi,1097.71,10,18895.87,164124.33,Luxury
Goa,Off-Season,13,Premium Economy,6187.9,Luxury,2838.03,1441.39,Private Car,954.31,0,1102.21,180700.58,Luxury
Kuala Lumpur,Monsoon,18,Business,10742.1,Budget,6109.4,1749.72,Public,273.62,6,6459.23,153273.41,Luxury
Kuala Lumpur,Winter,4,Premium Economy,279.8,Budget,5958.04,1517.77,Private Car,1264.77,0,6923.51,34396.67,Mid-range
London,Peak,7,First,8468.9,Luxury,1605.95,1569.33,Rideshare,90.85,11,16044.5,646910.55,Luxury
Dubai,Winter,8,Economy,6052.2,Premium,33507.399999999994,468.43,Public,1033.23,9,372058.8,207334.48,Luxury
Bangkok,Peak,6,Premium Economy,7548.9,Standard,4272.16,1559.25,Private Car,789.92,11,11168.2,110303.19,Luxury
Dubai,Peak,5,Business,10112.3,Luxury,7500.03,1658.25,Public,393.83,6,16389.98,515398.77,Luxury
Goa,Off-Season,13,Business,9264.9,Premium,6618.79,233.26,Public,1159.51,8,6718.97,300552.57,Luxury
Bangkok,Winter,3,Premium Economy,11989.1,Premium,3409.95,273.48,Public,1040.92,10,18587.12,115348.16,Luxury
Bangkok,Monsoon,17,Business,5069.1,Budget,2271.67,1436.17,Taxi,1269.07,7,3647.92,108651.38,Luxury
Dubai,Peak,3,Economy,3615.8,Budget,4299.3,1542.67,Rideshare,1359.26,1,16764.77,59994.22,Mid-range
London,Peak,1,First,9248.2,Premium,4678.34,485.48,Private Car,956.75,7,11872.95,357581.73,Luxury
Istanbul,Off-Season,3,Business,2739.0,Luxury,4453.84,1533.64,Taxi,1483.85,5,10170.51,83816.04,Mid-range
Dubai,Winter,8,Premium Economy,8484.8,Luxury,7849.07,793.14,Private Car,1186.94,10,17192.67,477505.34,Luxury
Bangkok,Peak,1,Business,3326.1,Premium,6899.73,1721.04,Private Car,1215.12,3,11898.93,83783.69,Mid-range
London,Off-Season,11,First,1198.2,Standard,6469.18,1891.62,Private Car,1417.09,5,1466.41,467029.0,Luxury
Bangkok,Off-Season,7,Economy,11775.5,Budget,7788.81,214.98,Public,669.3,2,16323.21,78454.98,Mid-range
Kuala Lumpur,Holiday,9,Economy,9953.9,Premium,2117.84,1025.54,Taxi,331.25,10,15679.14,130916.64,Luxury
London,Holiday,4,Business,5807.4,Budget,3864.59,1514.74,Rideshare,292.45,9,16994.84,187542.86,Luxury
London,Monsoon,15,Business,4353.5,Luxury,5104.87,831.52,Taxi,550.16,5,1446.27,524435.54,Luxury
London,Winter,10,Economy,6631.9,Budget,5373.39,1279.03,Taxi,143.15,2,10627.99,143647.81,Luxury
London,Off-Season,18,Premium Economy,7185.4,Budget,1842.3,1213.58,Public,1458.36,11,18242.7,183407.05,Luxury
Goa,Holiday,6,Premium Economy,5729.2,Luxury,5851.71,1194.15,Rideshare,924.67,10,17786.92,250849.2,Luxury
Goa,Holiday,9,Premium Economy,3771.9,Standard,2518.4,354.75,Private Car,591.84,11,22631.57,127205.06,Luxury
Goa,Peak,10,Premium Economy,4249.2,Standard,4595.02,672.82,Taxi,802.98,2,3893.15,139155.28,Luxury
Bangkok,Monsoon,5,Economy,11673.3,Luxury,5128.45,479.58,Public,1491.31,4,14742.5,98809.19,Luxury
Dubai,Peak,7,First,11437.2,Premium,4125.27,1335.32,Taxi,891.4,3,19462.15,631986.61,Luxury
Istanbul,Peak,15,Premium Economy,9476.4,Premium,4598.14,1132.05,Taxi,933.25,7,922.87,169972.3,Luxury
London,Monsoon,12,Business,11714.7,Premium,7095.64,1436.3,Rideshare,597.35,11,13391.86,537003.52,Luxury
Goa,Off-Season,14,First,8487.1,Premium,1946.33,1750.59,Public,877.46,0,14524.46,302863.27,Luxury
Kuala Lumpur,Monsoon,3,Premium Economy,6145.9,Standard,2649.95,1148.59,Taxi,1385.14,9,16996.78,50281.28,Mid-range
Istanbul,Winter,12,Business,1019.6,Budget,1189.19,577.39,Taxi,1245.67,0,9257.69,44425.4,Mid-range
Kuala Lumpur,Winter,14,Premium Economy,11128.6,Luxury,7227.36,853.46,Rideshare,1362.75,3,3189.71,346821.84,Luxury
Kuala Lumpur,Winter,7,Economy,8494.5,Standard,6923.81,756.04,Taxi,785.8,10,11690.12,74348.08,Mid-range
Dubai,Off-Season,4,Economy,5436.2,Standard,4272.34,1556.4,Public,1209.9,8,16312.22,91777.57,Luxury
Bangkok,Holiday,12,Economy,8011.1,Luxury,6258.64,1856.31,Public,1085.63,5,20329.91,337227.91,Luxury
London,Winter,7,Economy,1425.0,Luxury,5472.52,1525.09,Rideshare,245.49,5,13330.35,286483.9,Luxury
Istanbul,Monsoon,12,Premium Economy,1406.0,Premium,5852.89,1297.25,Rideshare,333.94,11,21934.83,115604.84,Luxury
London,Holiday,20,Premium Economy,4938.7,Budget,1017.18,1331.44,Private Car,510.86,5,21163.62,217356.85,Luxury
London,Monsoon,1,Premium Economy,10658.3,Standard,1848.96,1496.94,Public,1275.34,11,8052.34,130652.75,Luxury
Kuala Lumpur,Peak,18,Economy,8047.2,Luxury,3950.17,1706.06,Private Car,418.83,1,10992.98,262128.28,Luxury
Istanbul,Monsoon,11,Business,9304.6,Premium,3222.88,1792.16,Public,473.68,10,5059.21,117441.23,Luxury
London,Monsoon,13,First,3385.9,Premium,7692.43,891.34,Taxi,959.8,11,5339.37,669808.35,Luxury
Dubai,Off-Season,11,Premium Economy,2903.5,Premium,1357.85,1944.82,Taxi,202.32,6,1573.39,101216.22,Luxury
Bangkok,Holiday,17,Economy,7553.3,Premium,4890.87,1252.82,Public,246.12,2,14339.5,208566.61,Luxury
Kuala Lumpur,Holiday,9,Economy,4676.1,Luxury,7310.94,550.78,Taxi,1216.04,9,19503.17,241408.42,Luxury
London,Off-Season,10,Premium Economy,11202.5,Premium,6463.3,439.09,Private Car,89.33,4,16047.0,317927.28,Luxury
London,Off-Season,16,First,8561.4,Luxury,823.79,801.19,Rideshare,758.97,7,23610.35,654580.05,Luxury
Bangkok,Off-Season,3,Economy,11291.7,Standard,5479.28,1239.38,Rideshare,284.47,3,16935.57,46541.26,Mid-range
Istanbul,Monsoon,17,Business,6792.4,Budget,6644.93,1840.7,Taxi,788.18,11,16485.72,157955.88,Luxury
Kuala Lumpur,Holiday,5,Business,1259.4,Budget,5081.02,535.17,Rideshare,1062.94,5,20848.97,94466.61,Luxury
Goa,Holiday,15,Economy,9130.0,Standard,3225.02,1518.86,Taxi,696.19,3,23189.2,161126.96,Luxury
Istanbul,Winter,3,First,10622.1,Standard,6263.46,1850.39,Rideshare,430.6,6,4986.76,133667.16,Luxury
